Datetime,AI.PA,AIR.PA,ALO.PA,ATO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RCO.PA,RI.PA,RMS.PA,SAF.PA,SAN.PA,SGO.PA,STMPA.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIE.PA,VIV.PA,WLN.PA
2023-11-22 09:00:00+00:00,156.03636169433594,132.9199981689453,12.645000457763672,70560.0,58.5099983215332,56.43000030517578,17.1299991607666,179.5,28.325000762939453,109.77999877929688,42.66999816894531,173.8475341796875,34.56999969482422,15.673999786376953,51.84000015258789,22.415000915527344,141.14999389648438,402.0,87.9800033569336,703.4000244140625,29.760000228881836,426.75,11.097999572753906,75.0199966430664,112.5,167.8000030517578,1961.0,160.39999389648438,85.16000366210938,57.18000030517578,41.6349983215332,165.17999267578125,132.0,62.959999084472656,54.560001373291016,27.90999984741211,8.812000274658203,13.5
2023-11-22 10:00:00+00:00,156.72727966308594,133.86000061035156,12.640000343322754,71060.0,58.5,56.650001525878906,17.200000762939453,179.89999389648438,28.309999465942383,109.9000015258789,42.869998931884766,174.4150848388672,34.619998931884766,15.685999870300293,51.86000061035156,22.475000381469727,141.64999389648438,403.3500061035156,88.16000366210938,706.7000122070312,29.790000915527344,428.29998779296875,11.086000442504883,74.81999969482422,113.30000305175781,167.89999389648438,1969.0,161.25999450683594,85.22000122070312,57.689998626708984,41.755001068115234,165.5,132.0,63.279998779296875,54.7599983215332,27.889999389648438,8.777999877929688,13.489999771118164
2023-11-22 11:00:00+00:00,156.47271728515625,133.4600067138672,12.65999984741211,71380.0,58.459999084472656,56.41999816894531,17.19499969482422,180.0,28.225000381469727,109.5999984741211,42.935001373291016,174.19979858398438,34.599998474121094,15.670000076293945,51.86000061035156,22.415000915527344,141.89999389648438,402.1000061035156,87.9000015258789,707.0999755859375,29.81999969482422,427.5,11.093999862670898,74.76000213623047,113.1500015258789,167.3000030517578,1967.0,160.75999450683594,85.06999969482422,57.7400016784668,41.70500183105469,165.27999877929688,131.89999389648438,63.04999923706055,54.79999923706055,27.899999618530273,8.760000228881836,13.505000114440918
2023-11-22 12:00:00+00:00,156.29090881347656,133.55999755859375,12.675000190734863,71080.0,58.5,56.529998779296875,17.190000534057617,180.60000610351562,28.204999923706055,109.5,42.95000076293945,174.19979858398438,34.560001373291016,15.661999702453613,51.84000015258789,22.420000076293945,141.85000610351562,402.3999938964844,88.0199966430664,709.2999877929688,29.81999969482422,427.45001220703125,11.104000091552734,74.94000244140625,113.0,167.35000610351562,1970.0,160.55999755859375,85.08999633789062,57.90999984741211,41.71500015258789,165.60000610351562,131.85000610351562,62.29999923706055,54.81999969482422,27.899999618530273,8.76200008392334,13.585000038146973
2023-11-22 13:00:00+00:00,156.90908813476562,133.82000732421875,12.600000381469727,71500.0,58.68000030517578,56.619998931884766,17.225000381469727,181.10000610351562,28.239999771118164,109.63999938964844,43.04999923706055,174.49337768554688,34.58000183105469,15.696000099182129,51.939998626708984,22.459999084472656,141.85000610351562,403.5,88.44000244140625,710.2000122070312,29.809999465942383,429.75,11.109999656677246,75.13999938964844,113.55000305175781,168.0500030517578,1972.4000244140625,160.94000244140625,85.33000183105469,58.18000030517578,41.970001220703125,166.05999755859375,132.10000610351562,61.7400016784668,54.599998474121094,27.93000030517578,8.755999565124512,13.574999809265137
2023-11-22 14:00:00+00:00,157.05455017089844,133.6999969482422,12.529999732971191,72000.0,58.689998626708984,56.459999084472656,17.204999923706055,182.0500030517578,28.209999084472656,109.62000274658203,42.915000915527344,174.5520782470703,34.58000183105469,15.640000343322754,51.900001525878906,22.389999389648438,141.5500030517578,402.8999938964844,88.45999908447266,710.4000244140625,29.93000030517578,429.8500061035156,11.086000442504883,74.9800033569336,113.55000305175781,168.0,1971.4000244140625,161.05999755859375,85.2300033569336,58.290000915527344,41.755001068115234,166.24000549316406,131.9499969482422,61.619998931884766,54.63999938964844,27.84000015258789,8.73799991607666,13.5649995803833
2023-11-22 15:00:00+00:00,157.25453186035156,133.86000061035156,12.484999656677246,72900.0,58.619998931884766,56.709999084472656,17.209999084472656,182.6999969482422,28.280000686645508,109.81999969482422,42.88999938964844,175.47190856933594,34.66999816894531,15.637999534606934,51.939998626708984,22.475000381469727,141.0,404.1000061035156,88.33999633789062,713.7999877929688,29.969999313354492,430.75,11.093999862670898,74.9800033569336,113.8499984741211,168.14999389648438,1976.800048828125,161.02000427246094,85.02999877929688,58.290000915527344,41.814998626708984,165.82000732421875,132.0,61.810001373291016,54.439998626708984,27.850000381469727,8.734000205993652,13.6899995803833
2023-11-22 16:00:00+00:00,157.16363525390625,133.94000244140625,12.470000267028809,73000.0,58.619998931884766,56.56999969482422,17.18000030517578,183.14999389648438,28.290000915527344,109.73999786376953,42.78499984741211,174.86520385742188,34.68000030517578,15.609999656677246,51.880001068115234,22.434999465942383,140.85000610351562,403.5,88.30000305175781,712.2999877929688,29.899999618530273,429.6000061035156,11.088000297546387,74.94000244140625,113.5999984741211,168.3000030517578,1972.800048828125,160.86000061035156,84.9800033569336,58.22999954223633,41.7599983215332,165.5800018310547,131.64999389648438,61.849998474121094,54.34000015258789,27.850000381469727,8.72599983215332,13.675000190734863
2023-11-23 08:00:00+00:00,157.345458984375,134.52000427246094,12.375,71260.0,58.58000183105469,56.88999938964844,17.299999237060547,183.1999969482422,28.209999084472656,109.41999816894531,42.814998626708984,174.80650329589844,34.709999084472656,15.699999809265137,52.220001220703125,22.59000015258789,140.8000030517578,404.70001220703125,88.23999786376953,712.5,29.889999389648438,429.6499938964844,11.086000442504883,75.0,114.30000305175781,168.35000610351562,1977.0,160.8800048828125,85.52999877929688,58.060001373291016,41.60499954223633,165.74000549316406,130.5,62.459999084472656,54.540000915527344,27.889999389648438,8.746000289916992,13.680000305175781
2023-11-23 09:00:00+00:00,157.41819763183594,135.3000030517578,12.3149995803833,71100.0,58.7400016784668,56.880001068115234,17.25,181.64999389648438,28.270000457763672,109.54000091552734,42.665000915527344,174.4542236328125,34.630001068115234,15.692000389099121,51.779998779296875,22.600000381469727,140.4499969482422,402.95001220703125,88.12000274658203,709.4000244140625,29.940000534057617,430.3999938964844,11.104000091552734,74.95999908447266,114.0,168.35000610351562,1973.0,160.86000061035156,85.37999725341797,58.119998931884766,41.43000030517578,165.8800048828125,129.60000610351562,62.66999816894531,54.2599983215332,27.860000610351562,8.729999542236328,13.539999961853027
2023-11-23 10:00:00+00:00,157.27272033691406,135.39999389648438,12.295000076293945,70900.0,58.849998474121094,56.689998626708984,17.225000381469727,181.5,28.25,109.58000183105469,42.744998931884766,174.4542236328125,34.619998931884766,15.729999542236328,51.959999084472656,22.530000686645508,140.5,402.8999938964844,88.22000122070312,710.7999877929688,29.8700008392334,431.1499938964844,11.112000465393066,74.73999786376953,113.5,167.89999389648438,1971.800048828125,160.6999969482422,85.54000091552734,57.90999984741211,41.439998626708984,165.8000030517578,129.25,62.650001525878906,54.15999984741211,27.860000610351562,8.710000038146973,13.489999771118164
2023-11-23 11:00:00+00:00,157.10910034179688,134.97999572753906,12.279999732971191,71360.0,58.7599983215332,56.599998474121094,17.225000381469727,181.6999969482422,28.2450008392334,109.54000091552734,42.779998779296875,174.66949462890625,34.54999923706055,15.718000411987305,52.0,22.510000228881836,140.60000610351562,403.95001220703125,88.23999786376953,711.2999877929688,29.920000076293945,430.54998779296875,11.104000091552734,74.80000305175781,113.1500015258789,167.35000610351562,1971.0,160.52000427246094,86.25,57.88999938964844,41.42499923706055,165.22000122070312,129.8000030517578,62.7400016784668,54.220001220703125,27.860000610351562,8.710000038146973,13.484999656677246
